"³¯Â¥","°èÀý","ÈÞÀÏ¿©ºÎ","±Ù¹«¿©ºÎ","³¯¾¾»óÈ²","±â¿Â..C.","Ç³¼Ó.m.s.","½Àµµ...","Àû¼³.cm.","ÀÏÀÏÈ¸¿ø","Á¤±âÈ¸¿ø","ÃÑ.»ç¿ëÀÚ.¼ö","°æ·Î"
2018-01-08 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.4,1.4,31,0,0,28,28,"youtube"
2018-01-08 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.9,1.8,33,0,2,35,37,"web"
2018-01-08 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.5,1.7,36,0,1,33,34,"youtube"
2018-01-08 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.7,2.8,50,0,0,22,22,"naver blog"
2018-01-08 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",1.5,2.5,70,0,1,24,25,"twitter"
2018-01-08 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.9,1.6,88,0.5,0,12,12,"naver blog"
2018-01-08 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",1,1.9,89,1,0,11,11,"twitter"
2018-01-08 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.7,6.7,77,1,0,4,4,"web"
2018-01-08 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.1,4.6,68,1,0,1,1,"youtube"
2018-01-08 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-0.6,4.2,62,1,0,1,1,"facebook page"
2018-01-09 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1.2,4.6,67,1,0,1,1,"web"
2018-01-09 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1.9,5,69,1,1,5,6,"twitter"
2018-01-09 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.9,3.3,66,1,0,10,10,"facebook page"
2018-01-09 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-3.4,3.2,67,0.9,0,19,19,"twitter"
2018-01-09 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-4.3,4.4,59,0.9,0,49,49,"youtube"
2018-01-09 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-5.1,3.2,48,0.9,2,47,49,"youtube"
2018-01-09 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-5.6,3.7,52,0.9,4,79,83,"youtube"
2018-01-09 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-5.9,3.1,57,0.8,6,69,75,"facebook page"
2018-01-09 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-6,3.2,64,0.7,8,64,72,"direct"
2018-01-09 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-6,2.5,61,0.6,5,77,82,"direct"
2018-01-09 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-4.8,3,57,0.5,13,79,92,"twitter"
2018-01-09 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-3.9,4.5,51,0.5,3,59,62,"twitter"
2018-01-09 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.7,2.4,45,0.4,4,44,48,"youtube"
2018-01-09 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.6,4,45,0.3,1,40,41,"facebook page"
2018-01-09 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1.8,3.7,45,0.2,0,38,38,"youtube"
2018-01-09 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.4,4.6,51,0,1,19,20,"direct"
2018-01-09 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.4,3.3,56,0,5,10,15,"web"
2018-01-09 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.9,3.6,66,0,0,6,6,"youtube"
2018-01-09 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.8,1.7,58,0,2,3,5,"web"
2018-01-09 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.5,0.6,57,0,1,0,1,"youtube"
2018-01-09 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.9,0.6,59,0,0,3,3,"youtube"
2018-01-09 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.8,0.9,59,0,0,1,1,"youtube"
2018-01-09 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.2,1.6,67,0,1,2,3,"twitter"
2018-01-09 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.9,0.7,80,0.2,0,3,3,"web"
2018-01-10 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.2,0.8,82,0.5,0,31,31,"web"
2018-01-10 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.6,1.7,75,0.8,2,75,77,"web"
2018-01-10 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-5.7,1.2,72,0.8,4,184,188,"youtube"
2018-01-10 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-6.1,1.1,70,0.8,2,92,94,"web"
2018-01-10 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-6.6,2.2,72,0.8,0,31,31,"youtube"
2018-01-10 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-7.3,1.6,75,0.8,2,28,30,"web"
2018-01-10 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-7.7,1.1,74,0.8,5,47,52,"web"
2018-01-10 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-8,1.8,70,0.7,4,50,54,"facebook page"
2018-01-10 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-7.9,2.6,67,0.7,0,47,47,"web"
2018-01-10 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-7.7,3.6,62,0.7,2,43,45,"youtube"
2018-01-10 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.9,3.2,53,0.6,4,70,74,"youtube"
2018-01-10 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.4,4.5,49,0.5,4,174,178,"direct"
2018-01-10 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.6,4.5,44,0.5,1,154,155,"youtube"
2018-01-10 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.1,4.7,43,0.4,3,92,95,"twitter"
2018-01-10 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.3,5.3,37,0.3,1,73,74,"web"
2018-01-10 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.3,4.8,33,0.3,1,37,38,"youtube"
2018-01-10 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.4,3.9,30,0.2,2,22,24,"youtube"
2018-01-10 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,4,34,0,0,18,18,"twitter"
2018-01-10 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-7.8,4.5,32,0,2,10,12,"web"
2018-01-10 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-8.5,2.9,35,0,0,3,3,"youtube"
2018-01-10 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-8.9,2.3,41,0,0,3,3,"naver blog"
2018-01-10 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-9.4,2,47,0,0,6,6,"youtube"
2018-01-10 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-9.7,2.8,51,0,0,27,27,"youtube"
2018-01-10 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-10.2,3.3,53,0,2,97,99,"youtube"
2018-01-11 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-10.3,2.4,54,0,3,214,217,"direct"
2018-01-11 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-10.6,2.9,55,0,3,127,130,"facebook page"
2018-01-11 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-10.9,2.7,57,0,3,51,54,"web"
2018-01-11 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-11.2,2.9,59,0,4,31,35,"web"
2018-01-11 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-11.5,2.3,57,0,2,55,57,"web"
2018-01-11 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-11.9,1.8,61,0,6,46,52,"twitter"
2018-01-11 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-12,2.3,61,0,3,60,63,"web"
2018-01-11 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-12.3,2.3,59,0,2,45,47,"web"
2018-01-11 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-12.6,1.6,61,0,4,72,76,"youtube"
2018-01-11 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-12,2.6,53,0,6,130,136,"youtube"
2018-01-11 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-11.1,3.7,46,0,1,94,95,"web"
2018-01-11 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-10.2,3.5,41,0,0,51,51,"youtube"
2018-01-11 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-8.6,2.6,40,0,0,32,32,"facebook page"
2018-01-11 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-8.6,3.4,41,0,0,20,20,"web"
2018-01-11 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-7.4,3.3,38,0,1,28,29,"web"
2018-01-11 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",-8.3,3.8,42,0,1,18,19,"youtube"
2018-01-11 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-8.2,2.8,39,0,0,7,7,"web"
2018-01-11 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-9.3,2.8,43,0,0,6,6,"web"
2018-01-11 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-10.4,2.3,43,0,0,1,1,"youtube"
2018-01-11 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-10.9,3,44,0,0,5,5,"web"
2018-01-11 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-11.6,1.8,49,0,0,16,16,"web"
2018-01-11 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-12.4,2.2,51,0,0,54,54,"direct"
2018-01-11 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-12.9,2.8,52,0,3,125,128,"web"
2018-01-11 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-13.2,1.5,51,0,3,78,81,"youtube"
2018-01-12 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-13.6,1.6,49,0,0,39,39,"youtube"
2018-01-12 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-13.7,3,47,0,3,32,35,"web"
2018-01-12 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-13.8,2.6,43,0,3,52,55,"youtube"
2018-01-12 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-14.1,1.8,45,0,0,49,49,"web"
2018-01-12 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-14.3,2,45,0,0,44,44,"unknown"
2018-01-12 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-14.6,1.1,45,0,1,48,49,"youtube"
2018-01-12 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-14.9,2.3,45,0,5,63,68,"youtube"
2018-01-12 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-15.1,0.9,45,0,0,139,139,"youtube"
2018-01-12 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-15.1,1.2,44,0,2,135,137,"web"
2018-01-12 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-14.9,1.2,40,0,1,82,83,"youtube"
2018-01-12 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-13,2.2,37,0,2,54,56,"youtube"
2018-01-12 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-11.2,2.4,31,0,0,57,57,"web"
2018-01-12 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-9.6,2,27,0,1,32,33,"youtube"
2018-01-12 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-8.2,2,29,0,1,19,20,"web"
2018-01-12 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-7.2,2.3,28,0,1,6,7,"web"
2018-01-12 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,2.4,26,0,0,2,2,"facebook page"
2018-01-12 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.8,1.1,21,0,0,2,2,"twitter"
2018-01-12 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,1.5,22,0,0,3,3,"youtube"
2018-01-12 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-7.5,2,28,0,0,4,4,"web"
2018-01-12 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-8.2,1.1,32,0,0,3,3,"facebook page"
2018-01-12 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-7.9,1.4,31,0,0,28,28,"direct"
2018-01-12 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-7.4,1.4,33,0,0,72,72,"naver blog"
2018-01-12 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.9,1.6,39,0,5,197,202,"web"
2018-01-12 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.7,1.3,36,0,2,137,139,"naver blog"
2018-01-13 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-6.6,1.6,39,0,2,36,38,"web"
2018-01-13 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-6.5,0.5,45,0,4,33,37,"youtube"
2018-01-13 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.4,0.9,40,0,3,49,52,"direct"
2018-01-13 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,0.7,42,0,2,81,83,"twitter"
2018-01-13 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.4,0.8,46,0,3,39,42,"direct"
2018-01-13 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.3,0.8,51,0,5,55,60,"naver blog"
2018-01-13 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.4,0.6,59,0,2,76,78,"web"
2018-01-13 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,0.6,68,0,4,158,162,"youtube"
2018-01-13 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.5,0.8,72,0.2,3,141,144,"web"
2018-01-13 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-6.3,0.6,76,0.4,1,98,99,"youtube"
2018-01-13 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-5.5,0.7,72,0.6,0,64,64,"web"
2018-01-13 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.8,1,70,0.6,0,40,40,"youtube"
2018-01-13 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.7,1.1,66,0.4,0,30,30,"youtube"
2018-01-13 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-2.5,1.4,62,0,1,14,15,"youtube"
2018-01-13 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-1.8,0.7,62,0,0,14,14,"youtube"
2018-01-13 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-1.5,0.9,62,0,0,5,5,"facebook page"
2018-01-13 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-1.2,0.9,63,0,0,1,1,"twitter"
2018-01-13 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-1.4,1,68,0,0,1,1,"web"
2018-01-13 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-2.6,1,73,0,0,8,8,"web"
2018-01-13 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.3,0.8,76,0,0,17,17,"youtube"
2018-01-13 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.9,1.1,78,0,0,70,70,"youtube"
2018-01-13 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.1,0.7,79,0,2,156,158,"web"
2018-01-13 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.3,0.4,81,0,0,117,117,"youtube"
2018-01-13 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.4,0.7,81,0,4,40,44,"youtube"
2018-01-14 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.4,0.7,81,0,6,47,53,"youtube"
2018-01-14 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.7,0.9,79,0,2,59,61,"youtube"
2018-01-14 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.5,1,78,0,4,73,77,"twitter"
2018-01-14 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.6,1.6,78,0,5,59,64,"web"
2018-01-14 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4,1.2,79,0,9,59,68,"web"
2018-01-14 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.2,1.2,79,0,3,87,90,"youtube"
2018-01-14 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.3,1.1,79,0,4,155,159,"facebook page"
2018-01-14 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-4.4,1.4,80,0,5,134,139,"web"
2018-01-14 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.8,0.8,79,0,3,89,92,"youtube"
2018-01-14 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-3.4,1.6,77,0,0,68,68,"direct"
2018-01-14 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","¸¼À½",-2.1,1.7,72,0,4,48,52,"youtube"
2018-01-14 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",-0.5,0.7,64,0,2,34,36,"youtube"
2018-01-14 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","³×","Èå¸²",1.2,0.8,58,0,1,26,27,"web"
2018-01-14 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3,1.4,52,0,3,25,28,"youtube"
2018-01-14 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",3.7,0.6,53,0,2,18,20,"youtube"
2018-01-14 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.6,0.9,50,0,0,12,12,"direct"
2018-01-14 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",5.3,1.8,49,0,1,7,8,"direct"
2018-01-14 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.5,1.1,51,0,0,5,5,"web"
2018-01-14 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.1,1.3,53,0,0,1,1,"youtube"
2018-01-14 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.9,1.1,54,0,1,2,3,"youtube"
2018-01-14 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.5,1,55,0,1,9,10,"youtube"
2018-01-14 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.1,0.4,58,0,1,22,23,"unknown"
2018-01-14 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.8,0.6,60,0,2,31,33,"web"
2018-01-14 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.7,0.6,60,0,2,57,59,"facebook page"
2018-01-15 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3,0.5,60,0,18,54,72,"web"
2018-01-15 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3,0.9,62,0,15,74,89,"youtube"
2018-01-15 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.6,0.9,65,0,21,80,101,"web"
2018-01-15 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.4,1.7,70,0,26,92,118,"direct"
2018-01-15 04:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.9,1.8,73,0,21,108,129,"youtube"
2018-01-15 05:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",5,1.9,76,0,33,95,128,"web"
2018-01-15 06:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.9,3,83,0,29,54,83,"youtube"
2018-01-15 07:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.4,1,87,0,15,69,84,"twitter"
2018-01-15 08:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.1,1.1,85,0,14,60,74,"twitter"
2018-01-15 09:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",3.9,1.7,86,0,6,35,41,"youtube"
2018-01-15 10:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.2,2.2,82,0,6,51,57,"youtube"
2018-01-15 11:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.7,2.3,75,0,0,26,26,"web"
2018-01-15 12:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.2,1.9,64,0,5,39,44,"facebook page"
2018-01-15 13:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.1,2.3,61,0,6,33,39,"youtube"
2018-01-15 14:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.1,2.1,52,0,4,19,23,"web"
2018-01-15 15:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.4,1.7,38,0,3,13,16,"web"
2018-01-15 16:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.5,0.9,37,0,9,6,15,"youtube"
2018-01-15 17:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.5,0.8,40,0,0,1,1,"youtube"
2018-01-15 18:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",5.2,1.3,44,0,1,1,2,"twitter"
2018-01-15 19:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",4.4,1.2,53,0,0,1,1,"youtube"
2018-01-15 20:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",3.7,1.3,58,0,0,3,3,"youtube"
2018-01-15 21:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.4,0.8,59,0,0,18,18,"youtube"
2018-01-15 22:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3,1.6,61,0,3,29,32,"twitter"
2018-01-15 23:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.4,0.6,63,0,8,71,79,"youtube"
2018-01-16 00:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",1.8,1.2,67,0,23,70,93,"web"
2018-01-16 01:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",1.2,0.7,64,0,29,75,104,"youtube"
2018-01-16 02:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.5,0.7,72,0,23,95,118,"youtube"
2018-01-16 03:00:00,"°Ü¿ï","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.3,0.6,70,0,22,69,91,"web"
