날짜,계절,휴일여부,근무여부,날씨상황,기온(°C),풍속(m/s),습도(%),적설(cm),일일회원,정기회원,총 사용자 수,경로
2018-01-14 16:00,4,0,0,2,5.3,1.8,49,,1,7,8,direct
2018-01-14 17:00,4,0,0,2,4.5,1.1,51,,0,5,5,www.daum.com
2018-01-14 18:00,4,0,0,1,4.1,1.3,53,,0,1,1,Youtube
2018-01-14 19:00,4,0,0,1,3.9,1.1,54,,1,2,3,Youtube
2018-01-14 20:00,4,0,0,1,3.5,1,55,,1,9,10,Youtube
2018-01-14 21:00,4,0,0,1,3.1,0.4,58,,1,22,23,NA
2018-01-14 22:00,4,0,0,1,2.8,0.6,60,,2,31,33,www.google.com
2018-01-14 23:00,4,0,0,1,2.7,0.6,60,,2,57,59,facebook page
2018-01-15 0:00,4,0,0,1,3,0.5,60,,18,54,72,www.bing.com
2018-01-15 1:00,4,0,0,1,3,0.9,62,,15,74,89,Youtube
2018-01-15 2:00,4,0,0,1,3.6,0.9,65,,21,80,101,www.daum.com
2018-01-15 3:00,4,0,0,1,4.4,1.7,70,,26,92,118,direct
2018-01-15 4:00,4,0,0,2,4.9,1.8,73,,21,108,129,Youtube
2018-01-15 5:00,4,0,0,2,5,1.9,76,,33,95,128,www.instagram.com
2018-01-15 6:00,4,0,0,2,4.9,3,83,,29,54,83,Youtube
2018-01-15 7:00,4,0,0,2,4.4,1,87,,15,69,84,Twitter
2018-01-15 8:00,4,0,0,2,4.1,1.1,85,,14,60,74,Twitter    
2018-01-15 9:00,4,0,0,2,3.9,1.7,86,,6,35,41,Youtube
2018-01-15 10:00,4,0,0,2,4.2,2.2,82,,6,51,57,Youtube
2018-01-15 11:00,4,0,0,2,4.7,2.3,75,,0,26,26,www.google.com
2018-01-15 12:00,4,0,0,1,6.2,1.9,64,,5,39,44,facebook page
2018-01-15 13:00,4,0,0,1,6.1,2.3,61,,6,33,39,Youtube
2018-01-15 14:00,4,0,0,1,7.1,2.1,52,,4,19,23,www.google.com
2018-01-15 15:00,4,0,0,1,7.4,1.7,38,,3,13,16,www.bing.com
2018-01-15 16:00,4,0,0,1,7.5,0.9,37,,9,6,15,Youtube
2018-01-15 17:00,4,0,0,1,6.5,0.8,40,,0,1,1,Youtube
2018-01-15 18:00,4,0,0,2,5.2,1.3,44,,1,1,2,Twitter    
2018-01-15 19:00,4,0,0,2,4.4,1.2,53,,0,1,1,Youtube
2018-01-15 20:00,4,0,0,2,3.7,1.3,58,,0,3,3,Youtube
2018-01-15 21:00,4,0,0,1,3.4,0.8,59,,0,18,18,Youtube
2018-01-15 22:00,4,0,0,1,3,1.6,61,,3,29,32,Twitter    
2018-01-15 23:00,4,0,0,1,2.4,0.6,63,,8,71,79,Youtube
2018-01-16 0:00,4,0,0,1,1.8,1.2,67,,23,70,93,www.bing.com
2018-01-16 1:00,4,0,0,1,1.2,0.7,64,,29,75,104,Youtube
2018-01-16 2:00,4,0,0,1,0.5,0.7,72,,23,95,118,Youtube
2018-01-16 3:00,4,0,0,1,0.3,0.6,70,,22,69,91,www.instagram.com
2018-01-16 4:00,4,0,0,1,0.8,0.7,65,,35,78,113,www.google.com
2018-01-16 5:00,4,0,0,1,1.1,0.5,64,,22,77,99,www.naver.com
2018-01-16 6:00,4,0,0,1,1.2,0.6,69,,23,82,105,Youtube
2018-01-16 7:00,4,0,0,1,1.1,0.6,69,,11,56,67,facebook page
2018-01-16 8:00,4,0,0,1,1.2,0.6,68,,14,47,61,Youtube
2018-01-16 9:00,4,0,0,1,1.9,0.8,65,,7,50,57,Youtube
2018-01-16 10:00,4,0,0,1,2.7,0.5,60,,6,22,28,facebook page
2018-01-16 11:00,4,0,0,2,3.9,0.8,57,,2,19,21,facebook page
2018-01-16 12:00,4,0,0,2,5.2,1.2,52,,0,18,18,www.bing.com
2018-01-16 13:00,4,1,0,2,5.8,0.8,47,,1,16,17,Youtube
2018-01-16 14:00,4,1,0,2,6.5,0.8,43,,1,15,16,facebook page
2018-01-16 15:00,4,1,0,2,6.3,0.3,40,,0,8,8,Youtube
2018-01-16 16:00,4,1,0,2,5.8,0.9,50,,0,2,2,Twitter
2018-01-16 17:00,4,1,0,2,5.2,0.8,58,,1,2,3,www.bing.com
2018-01-16 18:00,4,1,0,2,4.9,1.4,59,,0,1,1,direct
2018-01-16 19:00,4,1,0,2,4.6,1,57,,0,5,5,Youtube
2018-01-16 20:00,4,1,0,2,4.5,0.8,58,,4,9,13,Youtube
2018-01-16 21:00,4,1,0,2,4.3,0.7,56,,3,30,33,www.instagram.com
2018-01-16 22:00,4,1,0,2,4,0.3,57,,8,39,47,Youtube
2018-01-16 23:00,4,1,0,2,3.9,0.9,60,,7,50,57,Youtube
2018-01-17 0:00,4,1,0,2,3.5,0.4,62,,9,55,64,direct
2018-01-17 1:00,4,1,0,2,3.3,0.4,64,,10,70,80,Youtube
2018-01-17 2:00,4,1,0,2,3.1,0.8,65,,13,80,93,www.daum.com
2018-01-17 3:00,4,1,0,2,3,0.8,67,,12,74,86,Twitter
2018-01-17 4:00,4,1,0,2,3,0.5,68,,21,72,93,direct
2018-01-17 5:00,4,1,0,2,2.9,0.8,66,,6,76,82,www.bing.com
2018-01-17 6:00,4,1,0,1,2.7,1.1,71,,4,67,71,Youtube
2018-01-17 7:00,4,1,0,2,2.5,0.9,71,,7,85,92,Youtube
2018-01-17 8:00,4,1,0,3,2.6,0.6,70,,2,58,60,Youtube
2018-01-17 9:00,4,1,0,3,3,0.7,66,,4,29,33,facebook page
2018-01-17 10:00,4,1,0,3,4.3,0.5,58,,3,24,27,Youtube
2018-01-17 11:00,4,1,0,3,6,1,51,,0,13,13,Youtube
2018-01-17 12:00,4,1,0,3,8.1,1.4,51,,1,3,4,www.google.com
2018-01-17 13:00,4,0,1,2,8,1.8,54,,0,3,3,www.naver.com
2018-01-17 14:00,4,0,1,2,7.7,2.6,54,,0,22,22,Youtube
2018-01-17 15:00,4,0,1,2,8.5,1.3,49,,2,26,28,www.bing.com
2018-01-17 16:00,4,0,1,2,8.3,1.2,54,,3,32,35,www.instagram.com
2018-01-17 17:00,4,0,1,2,7.2,3.3,57,,0,61,61,www.google.com
2018-01-17 18:00,4,0,1,2,5.2,2.9,62,,1,124,125,www.bing.com
2018-01-17 19:00,4,0,1,2,4.2,2.4,68,,1,132,133,Youtube
2018-01-17 20:00,4,0,1,2,3.5,1.7,72,,1,98,99,facebook page
2018-01-17 21:00,4,0,1,2,3.1,1.1,74,,0,83,83,direct
2018-01-17 22:00,4,0,1,2,2.8,0.5,74,,0,41,41,www.bing.com
2018-01-17 23:00,4,0,1,2,2.7,0.8,74,,0,33,33,www.bing.com
2018-01-18 0:00,4,0,1,2,2.7,1,73,,1,19,20,NA
2018-01-18 1:00,4,0,1,2,3.2,1.9,72,,0,3,3,facebook page
2018-01-18 2:00,4,0,1,3,3.3,1.2,73,,1,6,7,Youtube
2018-01-18 3:00,4,0,1,3,3.6,1.7,74,,0,3,3,Youtube
2018-01-18 4:00,4,0,1,3,3.3,2.1,80,,1,1,2,www.daum.com
2018-01-18 5:00,4,0,1,2,2.6,2,82,,0,7,7,www.instagram.com
2018-01-18 6:00,4,0,1,2,2.2,2,82,,0,32,32,direct
2018-01-18 7:00,4,0,1,2,1.5,1.1,86,,1,89,90,direct
2018-01-18 8:00,4,0,1,2,1.1,1.2,86,,1,196,197,Twitter
2018-01-18 9:00,4,0,1,2,1.2,2.1,84,,2,107,109,direct
2018-01-18 10:00,4,0,1,2,1.4,2.1,81,,1,46,47,www.instagram.com
2018-01-18 11:00,4,0,1,2,1.8,1.8,75,,5,47,52,www.daum.com
2018-01-18 12:00,4,0,1,2,2.5,2.4,72,,5,65,70,facebook page
2018-01-18 13:00,4,0,1,1,3.5,3.2,54,,11,67,78,Youtube
2018-01-18 14:00,4,0,1,1,4.4,2.3,42,,7,68,75,www.bing.com
2018-01-18 15:00,4,0,1,1,4.2,2.3,36,,4,78,82,www.daum.com
2018-01-18 16:00,4,0,1,1,3.6,2.4,42,,10,94,104,NAVER Blog
2018-01-18 17:00,4,0,1,1,2.8,2.1,46,,7,190,197,www.daum.com
2018-01-18 18:00,4,0,1,1,2,2.1,39,,5,156,161,Youtube
2018-01-18 19:00,4,0,1,1,1.5,1,41,,4,108,112,www.instagram.com
2018-01-18 20:00,4,0,1,1,1.1,1.2,44,,2,74,76,Youtube
2018-01-18 21:00,4,0,1,1,0.8,1.5,45,,4,55,59,direct
2018-01-18 22:00,4,0,1,1,0.7,2,45,,6,53,59,www.google.com
2018-01-18 23:00,4,0,1,1,0.6,2.3,47,,1,27,28,NAVER Blog
2018-01-19 0:00,4,0,1,1,0.3,1.8,45,,1,10,11,www.instagram.com
2018-01-19 1:00,4,0,1,1,0,1.7,43,,1,5,6,Youtube
2018-01-19 2:00,4,0,1,1,-0.3,1.7,44,,1,2,3,www.bing.com
2018-01-19 3:00,4,0,1,1,-0.6,1.7,43,,1,2,3,Twitter    
2018-01-19 4:00,4,0,1,1,-0.7,1.4,45,,0,2,2,www.daum.com
2018-01-19 5:00,4,0,1,1,-1.4,1.4,47,,0,5,5,direct
2018-01-19 6:00,4,0,1,1,-1.8,1.4,49,,1,30,31,www.instagram.com
2018-01-19 7:00,4,0,1,1,-2,1.9,49,,2,94,96,Twitter
2018-01-19 8:00,4,0,1,1,-2.5,1,50,,7,215,222,Youtube
2018-01-19 9:00,4,0,1,2,-2.1,1.3,42,,6,111,117,Youtube
2018-01-19 10:00,4,0,1,1,0,1.3,29,,6,49,55,www.daum.com
2018-01-19 11:00,4,0,1,2,2.2,0.6,20,,8,53,61,NAVER Blog
2018-01-19 12:00,4,0,1,2,4.3,1.5,28,,11,74,85,www.bing.com
2018-01-19 13:00,4,0,1,2,4.7,2.6,26,,10,65,75,www.bing.com
2018-01-19 14:00,4,0,1,2,4.7,3.6,24,,10,61,71,Youtube
2018-01-19 15:00,4,0,1,2,5.4,2.4,25,,11,75,86,Youtube
2018-01-19 16:00,4,0,1,2,4.9,2.8,27,,9,80,89,www.daum.com
2018-01-19 17:00,4,0,1,2,4.1,3.1,34,,10,186,196,www.bing.com
2018-01-19 18:00,4,0,1,2,2.9,1.6,45,,5,158,163,NA
2018-01-19 19:00,4,0,1,1,2,1.8,48,,4,98,102,www.daum.com
2018-01-19 20:00,4,0,1,2,1.2,0.6,51,,2,68,70,facebook page
2018-01-19 21:00,4,0,1,2,0.5,0.8,52,,1,50,51,Twitter    
2018-01-19 22:00,4,0,1,2,0,0.8,56,,1,43,44,direct
2018-01-19 23:00,4,0,1,2,-0.5,0.9,59,,1,27,28,Youtube
2018-01-20 0:00,4,0,1,2,-0.6,0.6,60,,2,10,12,NA
2018-01-20 1:00,4,0,1,2,-0.9,0.4,64,,1,5,6,NAVER Blog
2018-01-20 2:00,4,0,1,3,-0.9,0.6,65,,1,2,3,Youtube
2018-01-20 3:00,4,0,1,3,-0.9,0.2,65,,0,2,2,www.daum.com
2018-01-20 4:00,4,0,1,2,-0.7,0.6,65,,0,2,2,Youtube
2018-01-20 5:00,4,0,1,1,-0.3,0.6,62,,0,4,4,NA
2018-01-20 6:00,4,0,1,1,-0.1,0.4,60,,1,27,28,Youtube
2018-01-20 7:00,4,0,1,1,0.2,0.3,60,,1,87,88,www.instagram.com
2018-01-20 8:00,4,0,1,1,0.3,0.4,63,,7,192,199,Youtube
2018-01-20 9:00,4,0,1,1,0.9,0.9,63,,6,115,121,Youtube
2018-01-20 10:00,4,0,1,1,2.1,1.2,60,,5,47,52,www.instagram.com
2018-01-20 11:00,4,0,1,1,3.7,1.8,59,,6,49,55,direct
2018-01-20 12:00,4,0,1,1,5.3,2.6,55,,6,63,69,facebook page
2018-01-20 13:00,4,0,1,1,6.3,3,55,,5,63,68,facebook page
2018-01-20 14:00,4,0,1,1,5.9,3.2,61,,5,54,59,Youtube
2018-01-20 15:00,4,0,1,1,6.3,3,55,,5,57,62,www.daum.com
2018-01-20 16:00,4,0,1,1,6.6,3,42,,7,79,86,www.instagram.com
2018-01-20 17:00,4,0,1,1,5.7,1.8,53,,5,154,159,www.instagram.com
2018-01-20 18:00,4,0,1,1,4.6,3.2,55,,4,149,153,facebook page
2018-01-20 19:00,4,0,1,1,3.5,1.7,66,,3,98,101,www.daum.com
2018-01-20 20:00,4,0,1,1,2.9,1.2,66,,2,61,63,www.google.com
2018-01-20 21:00,4,0,1,1,2.1,2.8,48,,2,41,43,www.google.com
2018-01-20 22:00,4,0,1,1,1.5,2.4,48,,1,34,35,Youtube
2018-01-20 23:00,4,0,1,1,0.8,1.7,53,,1,21,22,Youtube
2018-01-21 0:00,4,0,0,1,-0.3,1.9,60,,1,16,17,Twitter
2018-01-21 1:00,4,0,0,2,-0.8,0.4,58,,1,13,14,NA
2018-01-21 2:00,4,0,0,2,-1.5,1,63,,1,11,12,www.daum.com
2018-01-21 3:00,4,0,0,2,-2,0.5,60,,1,6,7,Youtube
2018-01-21 4:00,4,0,0,2,-2.3,0.7,47,,1,3,4,Twitter    
2018-01-21 5:00,4,0,0,2,-2.6,1.1,49,,0,4,4,Youtube
2018-01-21 6:00,4,0,0,1,-3.1,1.4,54,,1,12,13,facebook page
2018-01-21 7:00,4,0,0,1,-3.2,1.2,54,,2,26,28,Twitter
2018-01-21 8:00,4,0,0,1,-3.6,0.5,53,,2,36,38,Youtube
2018-01-21 9:00,4,0,0,2,-3.2,0.8,46,,3,48,51,Youtube
2018-01-21 10:00,4,0,0,2,-1.3,0.8,37,,4,50,54,Youtube
2018-01-21 11:00,4,0,0,2,1.9,1,25,,5,64,69,Youtube
2018-01-21 12:00,4,0,0,1,3.9,1.6,30,,10,77,87,facebook page
2018-01-21 13:00,4,0,0,1,4.9,2,22,,8,66,74,Youtube
2018-01-21 14:00,4,0,0,1,5.4,1.2,18,,8,73,81,www.google.com
2018-01-21 15:00,4,0,0,1,5.4,2.2,20,,9,72,81,Twitter    
2018-01-21 16:00,4,0,0,1,4.7,2.1,17,,9,72,81,facebook page
2018-01-21 17:00,4,0,0,1,3.8,1.3,20,,3,55,58,Youtube
2018-01-21 18:00,4,0,0,1,2.5,2,24,,2,37,39,Youtube
2018-01-21 19:00,4,0,0,1,1.3,1.3,25,,1,34,35,www.daum.com
2018-01-21 20:00,4,0,0,1,0.3,0.4,27,,2,31,33,Youtube
2018-01-21 21:00,4,0,0,1,-0.1,0.5,29,,2,28,30,facebook page
2018-01-21 22:00,4,0,0,1,-0.3,0.7,32,,1,22,23,www.instagram.com
2018-01-21 23:00,4,0,0,1,-0.4,0.6,32,,2,17,19,direct
2018-01-22 0:00,4,0,0,1,-0.2,0.4,30,,1,13,14,Twitter    
2018-01-22 1:00,4,0,0,1,-0.2,0.7,32,,1,13,14,www.google.com
2018-01-22 2:00,4,0,0,1,-0.2,1.4,33,,2,7,9,NAVER Blog
2018-01-22 3:00,4,0,0,2,-0.3,0.3,31,,0,3,3,Youtube
2018-01-22 4:00,4,0,0,2,0,0.4,32,,1,3,4,Youtube
2018-01-22 5:00,4,0,0,1,0,0.7,32,,1,8,9,facebook page
2018-01-22 6:00,4,0,0,1,0,0.4,33,,1,18,19,Youtube
2018-01-22 7:00,4,0,0,1,-0.4,1,34,,2,31,33,www.bing.com
2018-01-22 8:00,4,0,0,1,-0.7,0.5,32,,1,53,54,www.instagram.com
2018-01-22 9:00,4,0,0,1,0.1,0.8,33,,6,58,64,Youtube
2018-01-22 10:00,4,0,0,1,1.1,0.7,31,,5,68,73,facebook page
2018-01-22 11:00,4,0,0,1,2.4,0.9,27,,4,70,74,facebook page
2018-01-22 12:00,4,0,0,1,3.9,0.9,28,,7,68,75,www.instagram.com
2018-01-22 13:00,4,0,0,1,3.9,0.6,33,,6,71,77,www.bing.com
2018-01-22 14:00,4,0,0,1,3.3,0.4,73,,8,71,79,www.bing.com
2018-01-22 15:00,4,0,0,1,3.6,1.8,69,,3,63,66,www.google.com
2018-01-22 16:00,4,0,0,1,2,1.9,87,,5,60,65,Youtube
2018-01-22 17:00,4,0,0,1,1.3,1.2,93,0.2,2,39,41,Youtube
2018-01-22 18:00,4,0,0,1,1.1,3,96,1,1,35,36,www.bing.com
2018-01-22 19:00,4,0,0,1,-0.1,3.2,88,1,1,22,23,www.instagram.com
2018-01-22 20:00,4,0,0,1,-0.8,2.9,85,1,1,16,17,Twitter    
2018-01-22 21:00,4,0,0,1,-1.8,2.9,85,1,1,13,14,Twitter    
2018-01-22 22:00,4,0,1,1,-3.2,3.9,81,1,1,9,10,www.google.com
2018-01-22 23:00,4,0,1,1,-4.2,2.9,79,1,0,4,4,NA
2018-01-23 0:00,4,0,1,1,-5.3,3.8,77,1,0,2,2,Youtube
2018-01-23 1:00,4,0,1,1,-6,3.1,76,1,0,2,2,Youtube
2018-01-23 2:00,4,0,1,1,-7.5,3.9,65,1,0,5,5,Twitter
2018-01-23 3:00,4,0,1,1,-8.6,3.3,68,1,0,21,21,facebook page
2018-01-23 4:00,4,0,1,1,-9.5,4.3,49,1,1,75,76,www.google.com
2018-01-23 5:00,4,0,1,1,-10.5,3,46,1,3,179,182,Youtube
2018-01-23 6:00,4,0,1,1,-11.5,3.2,47,1,4,95,99,www.bing.com
2018-01-23 7:00,4,0,1,1,-12.5,4.5,41,1,5,41,46,NA
2018-01-23 8:00,4,0,1,1,-13,4,41,1,3,41,44,Youtube
2018-01-23 9:00,4,0,1,2,-13.3,3.5,36,1,4,52,56,www.google.com
2018-01-23 10:00,4,0,1,2,-12.1,3.5,34,1,4,52,56,www.bing.com
2018-01-23 11:00,4,0,1,2,-11.7,4,27,1,2,45,47,Twitter
2018-01-23 12:00,4,0,1,1,-11.3,3.7,27,1,4,53,57,www.daum.com
2018-01-23 13:00,4,0,1,1,-11,4,27,1,5,70,75,Youtube
2018-01-23 14:00,4,0,1,1,-10.4,4.3,30,1,3,152,155,Youtube
2018-01-23 15:00,4,0,1,1,-9.7,3.6,32,1,3,147,150,direct
2018-01-23 16:00,4,0,1,1,-10.1,4.3,34,1,2,92,94,www.google.com
2018-01-23 17:00,4,0,1,1,-10.6,3.5,38,0.9,1,64,65,Youtube
2018-01-23 18:00,4,0,1,1,-11.5,2.4,43,0.9,1,39,40,Youtube
2018-01-23 19:00,4,0,1,2,-12,3.2,47,0.9,1,27,28,NA
2018-01-23 20:00,4,0,1,2,-12.5,3,52,0.9,1,21,22,Twitter
2018-01-23 21:00,4,0,1,2,-13.2,4.1,49,0.9,1,7,8,Twitter    
2018-01-23 22:00,4,0,1,2,-13.9,4,45,0.9,0,4,4,www.google.com
2018-01-23 23:00,4,0,1,1,-14.3,4,38,0.9,0,2,2,facebook page
2018-01-24 0:00,4,0,1,1,-14.6,3.9,34,0.9,0,2,2,NAVER Blog
2018-01-24 1:00,4,0,1,1,-15,2.5,31,0.9,0,5,5,Twitter
2018-01-24 2:00,4,0,1,1,-15.2,3.1,32,0.9,0,31,31,www.instagram.com
2018-01-24 3:00,4,0,1,1,-15.2,3.4,30,0.9,2,88,90,direct
2018-01-24 4:00,4,0,1,2,-15.4,2.5,30,0.9,4,200,204,www.google.com
2018-01-24 5:00,4,0,1,2,-15.6,3.7,29,0.9,5,103,108,Youtube
2018-01-24 6:00,4,0,1,2,-15.7,2.5,29,0.9,5,49,54,NA
2018-01-24 7:00,4,0,1,2,-15.9,3,30,0.9,5,46,51,direct
2018-01-24 8:00,4,0,1,2,-16.2,1.6,30,0.9,8,60,68,direct
2018-01-24 9:00,4,0,1,2,-15.8,3.4,27,0.9,9,59,68,Twitter
2018-01-24 10:00,4,0,1,2,-14.5,4.6,24,0.9,15,62,77,www.daum.com
2018-01-24 11:00,4,0,1,2,-13.1,3.8,25,0.9,19,68,87,direct
2018-01-24 12:00,4,0,1,2,-12.2,4,26,0.9,17,90,107,facebook page
2018-01-24 13:00,4,0,1,1,-12,6,25,0.9,15,193,208,NA
2018-01-24 14:00,4,0,1,2,-11.1,3.8,26,0.8,10,178,188,www.instagram.com
2018-01-24 15:00,4,0,1,2,-10.8,3.8,29,0.7,3,103,106,direct
2018-01-24 16:00,4,0,1,1,-11.2,4.7,30,0.7,3,70,73,www.instagram.com
2018-01-24 17:00,4,0,1,1,-11.8,3.5,26,0.7,2,48,50,www.google.com
2018-01-24 18:00,4,0,1,1,-13,3.4,29,0.7,2,37,39,www.bing.com
2018-01-24 19:00,4,0,1,2,-13.8,2.2,32,0.7,1,22,23,www.instagram.com
2018-01-24 20:00,4,0,1,2,-14.3,1.3,37,0.7,1,7,8,facebook page
2018-01-24 21:00,4,0,1,2,-14.7,3.2,40,0.7,1,5,6,www.instagram.com
2018-01-24 22:00,4,0,1,3,-15.2,4,45,0.7,0,2,2,Youtube
2018-01-24 23:00,4,0,1,3,-15.7,3.6,43,0.7,0,3,3,facebook page
2018-01-25 0:00,4,0,1,3,-15.9,3.8,43,0.7,0,20,20,Twitter    
2018-01-25 1:00,4,0,1,3,-16.1,2.2,42,0.7,2,60,62,Youtube
2018-01-25 2:00,4,0,1,3,-16,1.3,42,0.7,3,135,138,NA
2018-01-25 3:00,4,0,1,3,-16,1.9,40,0.7,3,57,60,www.instagram.com
2018-01-25 4:00,4,0,1,3,-15.9,2.4,37,0.7,2,35,37,Twitter
2018-01-25 5:00,4,0,1,3,-15.8,2.7,37,0.7,3,32,35,Youtube
2018-01-25 6:00,4,0,1,3,-16.1,3,33,0.7,2,32,34,Youtube
2018-01-25 7:00,4,0,1,3,-16.2,2.2,33,0.7,1,35,36,www.daum.com
2018-01-25 8:00,4,0,1,3,-16.4,3.3,32,0.6,2,31,33,Youtube
2018-01-25 9:00,4,0,1,3,-16.2,2.9,33,0.6,2,28,30,Twitter
2018-01-25 10:00,4,0,1,4,-15.3,2.4,33,0.6,3,60,63,Youtube
2018-01-25 11:00,4,0,1,3,-13.8,3.5,25,0.6,2,103,105,direct
2018-01-25 12:00,4,0,1,1,-12.8,3.2,25,0.6,7,75,82,Youtube
2018-01-25 13:00,4,0,1,1,-11.4,3.9,27,0.6,6,164,170,www.instagram.com
2018-01-25 14:00,4,0,1,1,-10.4,2.3,25,0.5,5,144,149,www.google.com
2018-01-25 15:00,4,0,1,1,-9.7,3.7,28,0.5,3,99,102,www.naver.com
2018-01-25 16:00,4,0,1,1,-9.6,2.6,31,0.5,2,74,76,Twitter
2018-01-25 17:00,4,0,1,1,-10.9,4,32,0.5,2,46,48,facebook page
2018-01-25 18:00,4,0,1,1,-11.8,4,33,0.5,2,38,40,Youtube
2018-01-25 19:00,4,0,1,1,-12.7,3.7,33,0.5,2,27,29,www.instagram.com
2018-01-25 20:00,4,0,1,2,-13.5,2.4,33,0.5,1,10,11,Youtube
2018-01-25 21:00,4,0,1,2,-14.1,2.2,35,0.5,1,6,7,www.bing.com
2018-01-25 22:00,4,0,1,2,-14.6,2.5,35,0.5,0,2,2,NA
2018-01-25 23:00,4,0,1,2,-14.9,2.8,35,0.5,0,2,2,Youtube
2018-01-26 0:00,4,0,1,2,-15.1,1.7,34,0.5,0,6,6,Youtube
2018-01-26 1:00,4,0,1,2,-15.3,1.7,34,0.5,1,24,25,Youtube
2018-01-26 2:00,4,0,1,2,-15.6,2.2,33,0.5,2,88,90,NAVER Blog
2018-01-26 3:00,4,0,1,2,-15.9,2.9,34,0.5,4,213,217,www.google.com
2018-01-26 4:00,4,0,1,3,-16.4,1.5,36,0.5,4,58,62,www.google.com
2018-01-26 5:00,4,0,1,3,-16.9,2.3,38,0.5,4,38,42,www.instagram.com
2018-01-26 6:00,4,0,1,3,-17.4,1.6,40,0.5,4,38,42,Youtube
2018-01-26 7:00,4,0,1,3,-17.5,3.4,38,0.5,4,42,46,www.google.com
2018-01-26 8:00,4,0,1,3,-17.8,2.5,40,0.5,5,43,48,facebook page
2018-01-26 9:00,4,0,1,3,-17.5,3.8,37,0.5,5,44,49,www.bing.com
2018-01-26 10:00,4,0,1,2,-16.5,3.4,33,0.5,6,56,62,Youtube
2018-01-26 11:00,4,0,1,1,-15.6,3.3,31,0.5,6,85,91,www.google.com
2018-01-26 12:00,4,0,1,1,-14.4,2.7,30,0.5,6,158,164,NA
2018-01-26 13:00,4,0,1,1,-13.3,2.7,28,0.5,5,147,152,Youtube
2018-01-26 14:00,4,0,1,2,-12.1,2.5,27,0.4,2,98,100,NAVER Blog
2018-01-26 15:00,4,0,1,2,-11.4,3.3,27,0.4,3,70,73,Youtube
2018-01-26 16:00,4,0,1,2,-10.8,2.7,28,0.4,2,46,48,www.bing.com
2018-01-26 17:00,4,0,1,1,-11.5,3.3,31,0.3,2,39,41,Youtube
2018-01-26 18:00,4,0,1,1,-12.7,2.5,33,0.3,2,27,29,Youtube
2018-01-26 19:00,4,0,0,1,-13.2,2.4,33,0.3,2,20,22,facebook page
2018-01-26 20:00,4,0,0,1,-13.7,1.7,35,0.3,2,17,19,www.bing.com
2018-01-26 21:00,4,0,0,1,-14.1,1.8,36,0.3,1,13,14,facebook page
2018-01-26 22:00,4,0,0,1,-14.6,1.8,40,0.3,2,7,9,facebook page
2018-01-26 23:00,4,0,0,1,-14.4,2.7,38,0.3,0,3,3,Twitter
2018-01-27 0:00,4,0,0,1,-15,1.2,42,0.3,1,3,4,NA
2018-01-27 1:00,4,0,0,1,-15.1,0.8,43,0.3,1,10,11,direct
2018-01-27 2:00,4,0,0,1,-15.3,0.6,43,0.3,3,26,29,Youtube
2018-01-27 3:00,4,0,0,1,-15.3,0.8,43,0.3,6,41,47,Twitter    
2018-01-27 4:00,4,0,0,2,-15.3,0.8,47,0.3,6,52,58,Twitter
2018-01-27 5:00,4,0,0,2,-15.4,0.8,45,0.3,6,55,61,Twitter    
2018-01-27 6:00,4,0,0,2,-15.3,0.7,47,0.3,9,68,77,NAVER Blog
2018-01-27 7:00,4,0,0,2,-15.7,1.3,53,0.3,14,70,84,www.google.com
2018-01-27 8:00,4,0,0,2,-15.9,0.9,58,0.3,11,64,75,www.naver.com
2018-01-27 9:00,4,0,0,1,-15.1,1.1,49,0.3,13,65,78,Youtube
2018-01-27 10:00,4,0,0,1,-12.3,0.6,35,0.3,14,69,83,www.instagram.com
2018-01-27 11:00,4,0,0,1,-9.6,1.1,33,0.3,14,61,75,direct
2018-01-27 12:00,4,0,0,1,-7.7,2.5,32,0.3,7,57,64,Twitter
2018-01-27 13:00,4,0,0,2,-6.6,2.1,27,0.3,4,46,50,Twitter
2018-01-27 14:00,4,0,0,1,-4.1,2,25,0.2,3,36,39,www.bing.com
2018-01-27 15:00,4,0,0,1,-3.7,2.2,26,,3,34,37,NA
2018-01-27 16:00,4,0,0,1,-3.7,2.6,25,,3,31,34,direct
2018-01-27 17:00,4,0,0,1,-4.6,1.9,26,,2,27,29,direct
2018-01-27 18:00,4,0,0,1,-6.6,3,31,,3,19,22,Twitter
2018-01-27 19:00,4,0,0,1,-7.1,2,33,,2,20,22,www.bing.com
2018-01-27 20:00,4,0,0,1,-7.6,1.7,36,,2,17,19,www.instagram.com
2018-01-27 21:00,4,0,0,1,-7.9,2.6,35,,2,7,9,www.daum.com
2018-01-27 22:00,4,0,0,1,-7.8,2.3,43,,0,4,4,NAVER Blog
2018-01-27 23:00,4,0,0,1,-7.6,1.2,42,,0,4,4,facebook page
2018-01-28 0:00,4,0,0,1,-7.5,2.3,36,,1,7,8,www.instagram.com
2018-01-28 1:00,4,0,0,2,-7.5,2.4,45,,2,18,20,Youtube
2018-01-28 2:00,4,0,0,2,-7.8,1.9,51,,6,35,41,www.google.com
2018-01-28 3:00,4,0,0,2,-7.7,1.8,49,,8,50,58,direct
2018-01-28 4:00,4,0,0,1,-7.6,1.6,37,,17,54,71,www.google.com
2018-01-28 5:00,4,0,0,1,-7.5,1.5,33,,36,79,115,www.instagram.com
2018-01-28 6:00,4,0,0,1,-7.8,1.9,35,,21,66,87,Youtube
